underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
A,2021-04-26 15:30:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,115,50.9000,115,54.5000,137.3000,137.3400
A,2021-04-26 16:00:00,A,2021-06-18,85.000,C,0.0000,0.0000,0.0000,0.0000,0,128,50.1000,213,55.0000,137.3400,137.3500
A,2021-04-26 10:00:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,942,0.2000,137.0600,137.2000
A,2021-04-26 10:30:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,498,0.2000,137.3700,137.4300
A,2021-04-26 11:00:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1050,0.2000,137.3800,137.4300
A,2021-04-26 11:30:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1106,0.2000,137.4500,137.4900
A,2021-04-26 12:00:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,864,0.2000,137.6200,137.6700
A,2021-04-26 12:30:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,702,0.2000,137.6100,137.6500
A,2021-04-26 13:00:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,876,0.2000,137.3500,137.3900
A,2021-04-26 13:30:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,726,0.2000,137.5100,137.5900
A,2021-04-26 14:00:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,772,0.2000,137.6200,137.6500
A,2021-04-26 14:30:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,830,0.2000,137.6800,137.7200
A,2021-04-26 15:00:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1047,0.2000,137.6200,137.6500
A,2021-04-26 15:30:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1074,0.2000,137.3000,137.3400
A,2021-04-26 16:00:00,A,2021-06-18,85.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,637,0.2000,137.3400,137.3500
A,2021-04-26 10:00:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,2,45.1000,2,49.4000,137.0600,137.2000
A,2021-04-26 10:30:00,A,2021-06-18,90.000,C,0.0000,0.0000,0.0000,0.0000,0,116,45.6000,116,49.5000,137.3700,137.4300
